,participant,gof,name
0,0_epo,0.0005025163248651172,linear
1,10_epo,0.0004280556946874176,linear
2,11_epo,0.0003898463942728772,linear
3,12_epo,0.000966870142497239,linear
4,13_epo,0.0006829454809123483,linear
5,14_epo,0.000440168157492474,linear
6,15_epo,0.0004291862434133563,linear
7,16_epo,0.0004566301698358489,linear
8,17_epo,0.00019991266397946454,linear
9,18_epo,0.0007250636266056037,linear
10,19_epo,0.0002853902288342857,linear
11,1_epo,0.0005691806582066391,linear
12,20_epo,0.0005060383190513234,linear
13,21_epo,0.0003376790175833838,linear
14,22_epo,0.0005609071604741136,linear
15,23_epo,0.0006679516127447563,linear
16,24_epo,0.0007442868158100032,linear
17,25_epo,0.0005414373400015498,linear
18,2_epo,0.00042638263019800744,linear
19,3_epo,0.0005452087666955704,linear
20,4_epo,0.000461282404609071,linear
21,5_epo,0.00035740067335139007,linear
22,6_epo,0.00031541880199878957,linear
23,7_epo,0.0006603853438584433,linear
24,8_epo,0.00030678129867340047,linear
25,9_epo,0.0005865599050688903,linear
